Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.43,-7.11,-2.29,2.68,-2.29,4.73
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.45,-7.14,-2.15,2.68,-2.15,4.73
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.89,-6.57,-2.98,2.68,-2.98,4.73
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.56,-6.25,-2.51,2.68,-2.51,4.73
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.11,-7.8,-2.34,2.68,-2.34,4.74
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.11,-5.8,-2.9,2.68,-2.9,4.74
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.45,-6.13,-2.66,2.68,-2.66,4.74
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.8,-5.49,-2.58,2.68,-2.58,4.74
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.77,-5.45,-2.52,2.68,-2.52,4.74
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.41,-6.09,-2.96,2.68,-2.96,4.74
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.28,-4.97,-3.14,2.68,-3.14,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.29,-6.98,-2.09,2.68,-2.09,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.11,-6.79,-2.57,2.68,-2.57,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.87,-6.56,-2.39,2.68,-2.39,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.54,-6.23,-2.94,2.68,-2.94,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.27,-5.96,-2.87,2.68,-2.87,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.83,-7.51,-2.98,2.68,-2.98,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.26,-6.94,-2.9,2.68,-2.9,4.75
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.91,-5.59,-2.92,2.68,-2.92,4.76
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.86,-6.54,-2.82,2.68,-2.82,4.76
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.9,-6.58,-2.92,2.68,-2.92,4.77
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.57,-6.25,-2.68,2.68,-2.68,4.77
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.62,-6.31,-2.62,2.68,-2.62,4.77
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.5,-6.19,-2.13,2.68,-2.13,4.77
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.13,-5.82,-2.78,2.68,-2.78,4.77
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.38,-6.07,-2.94,2.68,-2.94,4.77
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.83,-6.52,-2.65,2.68,-2.65,4.78
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.48,-7.16,-2.56,2.68,-2.56,4.78
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.46,-6.14,-2.66,2.68,-2.66,4.78
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.44,-5.13,-3.05,2.68,-3.05,4.79
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.33,-6.01,-2.43,2.68,-2.43,4.79
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.01,-6.69,-2.24,2.68,-2.24,4.79
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.4,-6.09,-2.49,2.68,-2.49,4.79
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.29,-5.98,-2.19,2.68,-2.19,4.8
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.73,-6.42,-2.0,2.68,-2.0,4.8
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.06,-6.75,-2.68,2.68,-2.68,4.8
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.86,-5.55,-2.59,2.68,-2.59,4.81
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.75,-5.44,-2.94,2.68,-2.94,4.81
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.05,-6.73,-2.6,2.68,-2.6,4.81
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.39,-5.07,-3.07,2.68,-3.07,4.81
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.66,-6.34,-3.2,2.68,-3.2,4.81
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.55,-6.24,-1.14,2.68,-1.14,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.42,-6.1,-3.23,2.68,-3.23,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.52,-6.2,-2.25,2.68,-2.25,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.49,-7.17,-3.08,2.68,-3.08,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.82,-7.5,-3.43,2.68,-3.43,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.91,-6.6,-3.0,2.68,-3.0,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.77,-7.45,-2.79,2.68,-2.79,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.67,-6.35,-1.94,2.68,-1.94,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.75,-6.43,-2.97,2.68,-2.97,4.82
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.29,-6.97,-2.4,2.68,-2.4,4.84
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.56,-5.24,-2.84,2.68,-2.84,4.84
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.94,-6.63,-2.21,2.68,-2.21,4.84
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.17,-6.85,-2.6,2.68,-2.6,4.85
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.23,-5.91,-3.38,2.68,-3.38,4.85
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.41,-6.1,-2.55,2.68,-2.55,4.85
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.15,-7.84,-2.41,2.68,-2.41,4.85
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.86,-5.55,-2.93,2.68,-2.93,4.85
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.57,-7.25,-2.63,2.68,-2.63,4.85
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.88,-5.57,-2.56,2.68,-2.56,4.85
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.12,-5.81,-2.82,2.68,-2.82,4.86
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.65,-6.34,-2.54,2.68,-2.54,4.86
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.13,-6.81,-2.67,2.68,-2.67,4.86
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.41,-6.1,-1.96,2.68,-1.96,4.86
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.61,-6.29,-2.47,2.68,-2.47,4.86
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.9,-5.58,-2.91,2.68,-2.91,4.87
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.72,-7.41,-1.9,2.68,-1.9,4.87
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.4,-7.08,-2.13,2.68,-2.13,4.88
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.88,-6.56,-2.67,2.68,-2.67,4.88
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.18,-5.86,-2.72,2.68,-2.72,4.88
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.76,-6.45,-2.35,2.68,-2.35,4.89
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.36,-6.05,-2.13,2.68,-2.13,4.89
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.52,-7.2,-2.47,2.68,-2.47,4.89
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.23,-5.91,-2.88,2.68,-2.88,4.89
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.98,-5.67,-3.02,2.68,-3.02,4.9
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.38,-6.07,-2.87,2.68,-2.87,4.9
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.56,-6.24,-2.69,2.68,-2.69,4.9
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.09,-7.77,-2.92,2.68,-2.92,4.9
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.11,-6.8,-3.05,2.68,-3.05,4.9
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.74,-6.43,-3.1,2.68,-3.1,4.9
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.53,-7.22,-3.18,2.68,-3.18,4.91
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.24,-4.93,-3.26,2.68,-3.26,4.91
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.9,-6.59,-2.37,2.68,-2.37,4.91
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.04,-7.73,-2.4,2.68,-2.4,4.92
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.56,-7.24,-2.41,2.68,-2.41,4.92
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.12,-6.8,-2.18,2.68,-2.18,4.92
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.27,-5.95,-2.96,2.68,-2.96,4.92
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.24,-6.92,-2.27,2.68,-2.27,4.92
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.16,-6.84,-2.17,2.68,-2.17,4.93
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.57,-6.25,-2.31,2.68,-2.31,4.93
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.19,-5.88,-2.26,2.68,-2.26,4.93
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.91,-6.59,-2.72,2.68,-2.72,4.93
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.67,-6.35,-2.3,2.68,-2.3,4.94
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.45,-7.14,-2.01,2.68,-2.01,4.94
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.52,-5.2,-3.25,2.68,-3.25,4.94
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.96,-5.65,-2.94,2.68,-2.94,4.94
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.51,-6.2,-3.0,2.68,-3.0,4.95
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.69,-8.37,-2.06,2.68,-2.06,4.96
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.29,-6.97,-2.67,2.68,-2.67,4.96
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.91,-5.6,-2.8,2.68,-2.8,4.97
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.46,-7.15,-2.12,2.68,-2.12,4.98
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.6,-8.29,-2.38,2.68,-2.38,4.98
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.87,-6.55,-2.92,2.68,-2.92,4.98
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.69,-5.38,-2.94,2.68,-2.94,4.98
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.65,-6.34,-2.68,2.68,-2.68,4.99
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.31,-7.0,-2.75,2.68,-2.75,4.99
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.45,-6.14,-2.52,2.68,-2.52,5.0
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.25,-5.94,-2.42,2.68,-2.42,5.0
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.27,-5.95,-2.48,2.68,-2.48,5.0
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.66,-6.35,-2.46,2.68,-2.46,5.0
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.81,-6.5,-2.62,2.68,-2.62,5.0
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.52,-7.2,-2.38,2.68,-2.38,5.01
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.68,-6.36,-2.66,2.68,-2.66,5.01
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.23,-5.92,-2.33,2.68,-2.33,5.01
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.11,-6.8,-2.33,2.68,-2.33,5.01
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.7,-6.39,-2.88,2.68,-2.88,5.02
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.6,-6.28,-2.8,2.68,-2.8,5.03
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.03,-6.72,-2.75,2.68,-2.75,5.03
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.82,-6.51,-2.67,2.68,-2.67,5.03
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.31,-6.99,-2.35,2.68,-2.35,5.04
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.25,-6.93,-2.38,2.68,-2.38,5.04
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.86,-6.55,-3.02,2.68,-3.02,5.04
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.89,-6.57,-2.66,2.68,-2.66,5.06
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.18,-6.86,-2.72,2.68,-2.72,5.06
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.76,-6.44,-2.18,2.68,-2.18,5.06
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.84,-7.52,-2.25,2.68,-2.25,5.06
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.38,-7.06,-2.26,2.68,-2.26,5.07
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.41,-7.09,-2.25,2.68,-2.25,5.07
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.72,-7.41,-2.15,2.68,-2.15,5.07
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.78,-5.46,-2.76,2.68,-2.76,5.08
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.13,-6.81,-2.86,2.68,-2.86,5.08
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.45,-6.13,-2.59,2.68,-2.59,5.08
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.8,-7.49,-2.57,2.68,-2.57,5.08
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.46,-6.15,-2.88,2.68,-2.88,5.1
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.27,-5.96,-2.05,2.68,-2.05,5.1
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.47,-6.16,-2.48,2.68,-2.48,5.11
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.65,-6.33,-2.59,2.68,-2.59,5.11
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.96,-6.64,-3.01,2.68,-3.01,5.11
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.4,-7.09,-2.07,2.68,-2.07,5.11
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.42,-6.1,-2.46,2.68,-2.46,5.12
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.04,-7.72,-2.26,2.68,-2.26,5.12
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.12,-6.8,-2.42,2.68,-2.42,5.12
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.84,-6.52,-2.77,2.68,-2.77,5.12
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.88,-7.56,-1.31,2.68,-1.31,5.13
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.4,-6.08,-2.29,2.68,-2.29,5.15
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.22,-7.9,-2.8,2.68,-2.8,5.16
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.5,-6.19,-2.72,2.68,-2.72,5.16
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.09,-6.78,-2.81,2.68,-2.81,5.16
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.88,-7.56,-2.51,2.68,-2.51,5.18
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.01,-7.7,-2.39,2.68,-2.39,5.18
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.5,-5.19,-3.03,2.68,-3.03,5.19
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.25,-6.94,-2.38,2.68,-2.38,5.2
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.65,-6.33,-2.14,2.68,-2.14,5.2
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.43,-7.12,-1.96,2.68,-1.96,5.22
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.62,-6.31,-2.64,2.68,-2.64,5.24
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.18,-6.86,-1.85,2.68,-1.85,5.25
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.97,-6.65,-2.39,2.68,-2.39,5.25
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.85,-7.54,-2.45,2.68,-2.45,5.26
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.25,-6.93,-2.53,2.68,-2.53,5.28
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.3,-5.99,-3.04,2.68,-3.04,5.29
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.52,-7.2,-2.48,2.68,-2.48,5.32
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.55,-7.23,-2.2,2.68,-2.2,5.33
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.67,-5.36,-3.54,2.68,-3.54,5.34
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.0,-7.69,-2.33,2.68,-2.33,5.34
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.52,-6.2,-2.66,2.68,-2.66,5.34
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.41,-6.1,-2.05,2.68,-2.05,5.36
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.18,-5.86,-2.31,2.68,-2.31,5.36
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.48,-6.16,-2.52,2.68,-2.52,5.37
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.81,-6.49,-2.27,2.68,-2.27,5.37
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.48,-7.17,-2.13,2.68,-2.13,5.38
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.64,-6.33,-2.23,2.68,-2.23,5.4
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.01,-6.69,-2.65,2.68,-2.65,5.4
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.9,-7.58,-2.29,2.68,-2.29,5.42
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.65,-7.34,-1.62,2.68,-1.62,5.42
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.39,-6.08,-2.74,2.68,-2.74,5.43
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.14,-7.82,-1.97,2.68,-1.97,5.44
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.4,-6.08,-2.68,2.68,-2.68,5.45
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.13,-5.81,-2.7,2.68,-2.7,5.46
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.15,-5.83,-2.93,2.68,-2.93,5.46
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.41,-8.1,-1.87,2.68,-1.87,5.46
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.61,-6.3,-2.28,2.68,-2.28,5.47
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.44,-6.13,-2.59,2.68,-2.59,5.47
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.86,-7.54,-2.27,2.68,-2.27,5.48
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.15,-6.83,-2.03,2.68,-2.03,5.49
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.17,-6.86,-2.06,2.68,-2.06,5.49
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.27,-6.95,-2.53,2.68,-2.53,5.51
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.87,-7.55,-2.07,2.68,-2.07,5.51
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.96,-6.65,-2.84,2.68,-2.84,5.51
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.18,-6.87,-2.87,2.68,-2.87,5.52
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.22,-6.91,-2.76,2.68,-2.76,5.54
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.09,-6.78,-2.29,2.68,-2.29,5.55
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.02,-6.71,-2.7,2.68,-2.7,5.56
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.09,-5.77,-2.9,2.68,-2.9,5.58
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.12,-7.8,-2.86,2.68,-2.86,5.59
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.26,-6.95,-2.27,2.68,-2.27,5.59
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.35,-6.03,-2.39,2.68,-2.39,5.6
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.88,-5.56,-3.03,2.68,-3.03,5.6
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.63,-8.32,-1.94,2.68,-1.94,5.6
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.91,-6.59,-2.94,2.68,-2.94,5.61
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.98,-6.66,-2.53,2.68,-2.53,5.61
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.67,-7.36,-2.2,2.68,-2.2,5.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.06,-5.75,-2.61,2.68,-2.61,5.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.61,-7.29,-2.77,2.68,-2.77,5.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.24,-6.92,-2.96,2.68,-2.96,5.65
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.27,-7.96,-2.62,2.68,-2.62,5.66
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.63,-7.32,-2.71,2.68,-2.71,5.68
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.61,-7.29,-1.68,2.68,-1.68,5.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.36,-7.05,-2.37,2.68,-2.37,5.7
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.25,-5.93,-2.93,2.68,-2.93,5.71
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.8,-7.48,-3.12,2.68,-3.12,5.72
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.68,-8.37,-2.61,2.68,-2.61,5.72
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.65,-7.33,-2.65,2.68,-2.65,5.73
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.73,-7.41,-2.65,2.68,-2.65,5.73
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.24,-7.92,-2.04,2.68,-2.04,5.76
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.92,-7.6,-1.55,2.68,-1.55,5.76
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.48,-8.17,-2.83,2.68,-2.83,5.77
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.82,-5.51,-2.62,2.68,-2.62,5.78
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.61,-6.29,-2.62,2.68,-2.62,5.8
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.87,-7.55,-2.13,2.68,-2.13,5.8
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.49,-6.18,-2.58,2.68,-2.58,5.81
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.12,-7.8,-1.38,2.68,-1.38,5.84
