Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.4,-6.08,-2.65,2.68,-2.65,4.23
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.76,-7.45,-2.9,2.68,-2.9,4.24
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.29,-6.97,-2.43,2.68,-2.43,4.24
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.87,-5.56,-2.99,2.68,-2.99,4.25
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.59,-8.27,-1.24,2.68,-1.24,4.25
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.96,-6.65,-2.61,2.68,-2.61,4.29
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.35,-5.04,-3.14,2.68,-3.14,4.31
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.98,-6.66,-2.46,2.68,-2.46,4.32
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.54,-6.22,-3.06,2.68,-3.06,4.34
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.64,-8.32,-1.87,2.68,-1.87,4.34
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.1,-5.79,-3.08,2.68,-3.08,4.35
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.82,-5.5,-2.89,2.68,-2.89,4.36
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.7,-6.39,-3.15,2.68,-3.15,4.36
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.08,-6.77,-2.33,2.68,-2.33,4.36
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.59,-6.27,-2.84,2.68,-2.84,4.37
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.32,-7.0,-2.51,2.68,-2.51,4.37
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.86,-6.55,-2.81,2.68,-2.81,4.39
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.81,-5.5,-2.74,2.68,-2.74,4.39
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.14,-5.82,-2.77,2.68,-2.77,4.41
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.91,-5.6,-2.81,2.68,-2.81,4.42
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.89,-5.57,-3.32,2.68,-3.32,4.43
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.1,-6.78,-1.73,2.68,-1.73,4.43
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.59,-5.27,-3.1,2.68,-3.1,4.43
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.01,-5.69,-3.2,2.68,-3.2,4.44
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.73,-6.41,-2.3,2.68,-2.3,4.44
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.83,-6.52,-3.2,2.68,-3.2,4.47
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.51,-7.19,-3.57,2.68,-3.57,4.48
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.98,-5.67,-2.84,2.68,-2.84,4.49
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.54,-7.22,-2.43,2.68,-2.43,4.49
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.11,-6.8,-2.75,2.68,-2.75,4.5
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.69,-7.37,-2.99,2.68,-2.99,4.51
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.82,-6.51,-2.52,2.68,-2.52,4.51
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.49,-7.17,-2.37,2.68,-2.37,4.51
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.22,-5.9,-2.07,2.68,-2.07,4.51
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.98,-6.66,-2.81,2.68,-2.81,4.52
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.36,-6.04,-2.84,2.68,-2.84,4.52
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.36,-6.04,-2.3,2.68,-2.3,4.53
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.92,-6.61,-1.77,2.68,-1.77,4.53
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.7,-6.39,-2.11,2.68,-2.11,4.53
